ID,GX,GY,Species,Tag,PrevStatus,PrevIDqual,PrevHt,Cell,PrevComments,StandID,Plot,PrevYear
155003778,21,4,TSHE,TSHE_01,6,G,,C10,"plant missing, presumed dead",FOREG_22,155,2020
155003779,38,19,TSHE,TSHE_02,6,G,,D9,"plant missing, presumed dead",FOREG_22,155,2020
155003780,9,38,PSME,PSME_05,6,S,,A7,"plant missing, presumed dead",FOREG_22,155,2020
155003781,13,41,TSHE,TSHE_03,6,G,,B6,"plant missing, presumed dead",FOREG_22,155,2020
155003782,52,12,TSHE,TSHE_04,6,G,,F9,"plant missing, presumed dead",FOREG_22,155,2020
155003783,94,6,TSHE,TSHE_05,6,G,,J10,"plant missing, presumed dead",FOREG_22,155,2020
155003784,72,39,TSHE,TSHE_06,6,G,,H7,"plant missing, presumed dead",FOREG_22,155,2020
155003785,71,42,TSHE,TSHE_07,6,G,,H6,"plant missing, presumed dead",FOREG_22,155,2020
155003786,59,50,TSHE,TSHE_08,6,G,,F5,"plant missing, presumed dead",FOREG_22,155,2020
156003787,15,11,CHUM,37619,9,S,,B8,,FOREG_22,156,2023
156003788,17,18,CHUM,37658,6,S,,B9,,FOREG_22,156,2021
156003789,5,18,CHUM,37662,6,S,,A9,,FOREG_22,156,2021
156003790,18,10,TSHE,TSHE_04,6,G,,B9,"plant missing, presumed dead",FOREG_22,156,2020
156003791,35,12,CHUM,37680,6,S,,D8,,FOREG_22,156,2023
156003792,34,12,CHUM,37675,1,S,209,D8,,FOREG_22,156,2023
156003793,42,9,CHUM,37629,1,S,248,D9,Stress,FOREG_22,156,2023
156003794,47,14,CHUM,37626,1,S,217,E8,ODD,FOREG_22,156,2023
156003795,46,23,CHUM,37618,6,S,,E7,,FOREG_22,156,2023
156003796,49,29,CHUM,37604,6,S,,E8,,FOREG_22,156,2021
156003797,48,30,CHUM,37655,6,S,,E7,"plant missing, presumed dead",FOREG_22,156,2022
156003798,66,19,CHUM,37677,1,S,162,G9,,FOREG_22,156,2023
156003799,51,31,CHUM,37685,1,S,88,E7,,FOREG_22,156,2023
156003800,74,40,CHUM,37653,6,S,,H6,,FOREG_22,156,2023
156003801,79,41,CHUM,37656,6,S,,H6,,FOREG_22,156,2023
156003802,96,21,CHUM,37666,6,S,,J8,,FOREG_22,156,2021
156003803,46,50,CHUM,37678,1,S,171,E5,,FOREG_22,156,2023
156003804,11,44,CHUM,37638,6,S,,B6,,FOREG_22,156,2022
156003805,3,41,CHUM,37637,1,S,277,A6,B,FOREG_22,156,2023
156003806,5,43,CHUM,37632,1,S,252,A6,,FOREG_22,156,2023
156003807,10,50,CHUM,37679,6,S,,B5,,FOREG_22,156,2021
156003808,10,51,CHUM,37614,9,S,,B5,,FOREG_22,156,2021
156003809,21,59,CHUM,37627,1,S,261,C4,,FOREG_22,156,2023
156003810,29,62,CHUM,37654,6,S,,C4,,FOREG_22,156,2021
156003811,51,61,CHUM,37652,1,S,213,F4,,FOREG_22,156,2023
156003812,49,68,CHUM,37602,1,S,227,E3,,FOREG_22,156,2023
156003813,42,71,CHUM,37607,1,S,171,E3,,FOREG_22,156,2023
156003814,92,58,CHUM,37665,9,S,,J5,,FOREG_22,156,2022
156003815,91,65,CHME,37601,7,G,,J4,,FOREG_22,156,2020
156003816,78,70,CHUM,37622,6,S,,H3,,FOREG_22,156,2023
156003817,83,82,CHUM,37651,6,S,,I2,,FOREG_22,156,2023
156003818,80,83,CHUM,37645,6,S,,I2,,FOREG_22,156,2023
156003819,78,96,CHUM,37615,1,S,146,H1,,FOREG_22,156,2023
156003820,72,82,CHUM,37687,1,S,180,H2,Stress,FOREG_22,156,2023
156003821,64,74,CHUM,37672,6,S,,G3,"plant missing, presumed dead",FOREG_22,156,2022
156003822,59,81,CHUM,37608,6,S,,G2,,FOREG_22,156,2023
156003823,62,72,CHUM,37689,1,S,263,G3,ODD,FOREG_22,156,2023
156003824,63,69,CHUM,37623,6,S,,G4,"plant missing, presumed dead",FOREG_22,156,2022
156003825,60,97,CHUM,37636,1,S,156,F1,,FOREG_22,156,2023
156003826,58,99,CHUM,37610,1,S,132,F1,,FOREG_22,156,2023
156003827,49,98,CHUM,37669,1,S,139,E1,Browsed,FOREG_22,156,2023
156003828,10,91,CHUM,37692,1,S,212,A1,,FOREG_22,156,2023
156003829,14,79,CHUM,37683,1,S,156,B2,,FOREG_22,156,2023
156003830,20,71,CHUM,37660,6,S,,B3,,FOREG_22,156,2023
156003831,48,99,TSHE,TSHE_01,6,G,,E1,"plant missing, presumed dead",FOREG_22,156,2020
156003832,46,99,TSHE,TSHE_02,6,G,,E1,"plant missing, presumed dead",FOREG_22,156,2020
156003833,47,86,TSHE,TSHE_03,6,G,,E2,"plant missing, presumed dead",FOREG_22,156,2020
156003834,11,84,PSME,PSME_01,6,S,,B2,"plant missing, presumed dead",FOREG_22,156,2020
156003835,59,17,TSHE,TSHE_05,6,G,,F9,"plant missing, presumed dead",FOREG_22,156,2020
156003836,71,68,TSHE,TSHE_06,6,G,,H4,"plant missing, presumed dead",FOREG_22,156,2020
156003837,86,96,TSHE,TSHE_07,6,G,,I1,"plant missing, presumed dead",FOREG_22,156,2020
156003838,11,8,PSME,PSME_02,6,S,,B10,"plant missing, presumed dead",FOREG_22,156,2020
156003839,89,17,PSME,PSME_03,6,S,,I9,"plant missing, presumed dead",FOREG_22,156,2020
156003840,91,27,PSME,PSME_04,6,S,,J8,"plant missing, presumed dead",FOREG_22,156,2020
156003841,86,9,ORSE,ORSE_01,6,S,,I10,"plant missing, presumed dead",FOREG_22,156,2020
156003842,87,63,ORSE,37605,7,S,,I4,,FOREG_22,156,2020
156003843,92,22,ORSE,37609,9,S,,J8,UWD?,FOREG_22,156,2021
156003844,10,67,ORSE,37611,6,S,,B4,,FOREG_22,156,2021
156003845,95,21,ORSE,37613,6,S,,J4,,FOREG_22,156,2020
156003846,89,24,ORSE,37617,9,S,,I8,UWD?,FOREG_22,156,2021
156003847,89,30,ORSE,37620,6,S,,J7,,FOREG_22,156,2023
156003848,88,31,ORSE,37621,6,S,,J7,,FOREG_22,156,2023
156003849,60,97,ORSE,37625,6,S,,F1,,FOREG_22,156,2023
156003850,94,22,ORSE,37631,9,S,,J8,UWD?,FOREG_22,156,2021
156003851,3,69,ORSE,37648,9,S,,A4,UWD? EDT 2021 _ ID CORRECTED,FOREG_22,156,2021
156003852,3,72,CHUM,37674,6,S,,A3,,FOREG_22,156,2021
156003853,87,97,ORSE,37697,6,S,,J1,,FOREG_22,156,2022
156003854,26,4,CHUM,37699,6,S,,C10,,FOREG_22,156,2023
156003855,83,41,CHUM,37698,6,S,,I6,,FOREG_22,156,2023
156003856,81,97,ORSE,45002,6,S,,I1,,FOREG_22,156,2023
156003857,72,88,ORSE,45079,6,S,,H2,,FOREG_22,156,2021
156003858,71,88,ORSE,37630,6,S,,H2,,FOREG_22,156,2021
156003859,67,89,ORSE,45034,1,S,87,G1,Leader dieback,FOREG_22,156,2023
156003860,76,56,CHUM,45014,1,S,234,H5,Under rock,FOREG_22,156,2023
156003861,78,40,CHUM,45081,6,S,,H7,,FOREG_22,156,2021
156003862,97,25,ORSE,45043,6,S,,J8,,FOREG_22,156,2022
156003863,31,30,CHUM,45067,6,S,,C7,,FOREG_22,156,2021
156003864,21,80,CHUM,45073,1,S,191,B2,,FOREG_22,156,2023
156003865,50,10,CHUM,48400,1,S,69,F10,,FOREG_22,156,2023
156003866,44,29,CHUM,48316,1,S,93,E7,,FOREG_22,156,2023
156003867,25,53,CHUM,48384,1,S,144,B5,ODD,FOREG_22,156,2023
156003868,21,64,ORSE,48366,1,S,101,C4,,FOREG_22,156,2023
156003869,66,19,CHUM,12806,1,S,128,H8,,FOREG_22,156,2023
156003870,90,45,CHUM,12892,6,S,,I6,,FOREG_22,156,2023
156003871,83,32,CHUM,CHUM_1,6,S,,I7,"no entry in 2023, assumed dead",FOREG_22,156,2023
156003872,90,51,CHUM,CHUM_2,6,S,,I5,"no entry in 2023, assumed dead",FOREG_22,156,2023
156003873,54,98,CHUM,12814,1,S,131,F1,,FOREG_22,156,2023
156003874,59,81,CHUM,12817,1,S,180,F2,,FOREG_22,156,2023
156003875,40,72,CHUM,12824,1,S,170,E3,,FOREG_22,156,2023
156008612,95,36,ORSE,12705,2,,51,J7,,FOREG_22,156,2023
156008615,42,22,CHUM,12709,2,,80,E8,,FOREG_22,156,2023
156008616,72,92,ABAM,12735,2,,104,H2,,FOREG_22,156,2023
156008617,55,77,CHUM,12784,2,,180,F3,,FOREG_22,156,2023
156008618,49,60,CHUM,12798,2,,36,E4,,FOREG_22,156,2023
156008622,18,82,CHUM,12715,2,,100,B2,,FOREG_22,156,2023
156008628,4,69,ORSE,12756,2,,62,A4,,FOREG_22,156,2023
156008629,38,11,PSME,PSME2301,2,,33,D9,TS,FOREG_22,156,2023
156008687,3,86,CHUM,12797,2,,112,A2,,FOREG_22,156,2023
156008698,98,67,CHUM,12754,2,,62,J4,,FOREG_22,156,2023
156008701,25,19,CHUM,12752,2,,68,C9,,FOREG_22,156,2023
156008723,84,36,ORSE,ORSE2301,2,,25,I7,TS,FOREG_22,156,2023
156008727,43,22,CHUM,12731,2,,47,E8,,FOREG_22,156,2023
156008729,51,46,CHUM,12744,2,,81,F6,,FOREG_22,156,2023
156008730,43,51,CHUM,12785,2,,55,E5,,FOREG_22,156,2023
156008731,51,100,ORSE,12737,2,,212,F1,B,FOREG_22,156,2023
156008732,12,54,CHUM,12713,2,,68,B5,,FOREG_22,156,2023
156008738,54,29,CHUM,12796,2,,84,F8,,FOREG_22,156,2023
156008779,42,62,CHUM,12741,2,,80,E4,,FOREG_22,156,2023
156008854,95,28,ORSE,12749,2,,67,J8,,FOREG_22,156,2023
157003876,32,20,VAME,38121,1,S,225,D9,,FOREG_22,157,2023
157003877,31,22,ORSE,38142,6,S,,D8,,FOREG_22,157,2021
157003878,70,55,VAME,38175,1,S,110,H5,ODD,FOREG_22,157,2023
157003879,39,54,ORSE,38190,9,S,,D5,POSSIBLY UNDER XETE,FOREG_22,157,2021
157003880,41,55,ORSE,38180,7,S,,E5,,FOREG_22,157,2021
157003881,63,61,VAME,38144,1,S,136,G4,,FOREG_22,157,2023
157003882,96,75,CHUM,38165,6,S,,J3,,FOREG_22,157,2021
157003883,54,88,VAME,38103,1,S,192,F2,,FOREG_22,157,2023
157003884,16,96,CHUM,38101,1,S,380,B1,,FOREG_22,157,2023
157003885,5,81,VAME,38102,1,S,205,A2,,FOREG_22,157,2023
157003886,17,97,VAME,38106,7,S,,B1,,FOREG_22,157,2022
157003887,55,60,CHUM,38140,9,S,,G3,,FOREG_22,157,2023
157003888,53,68,VAME,38134,6,S,,F4,,FOREG_22,157,2023
157003889,40,20,ORSE,11109,1,S,139,D8,"CJD: Connected to 2022 sedling 38132 based on position and height, status updated from NEW to ALIVE",FOREG_22,157,2023
157003890,36,23,ORSE,38104,9,S,,D8,"NO TAG, NO PLANT",FOREG_22,157,2021
157003891,35,10,ORSE,38186,6,S,,D9,,FOREG_22,157,2021
157003892,33,8,ORSE,38143,6,S,,D10,,FOREG_22,157,2021
157003893,58,32,PSME,PSME_01,6,S,,F7,"plant missing, presumed dead",FOREG_22,157,2020
157003894,12,45,VAME,38192,1,S,326,B6,,FOREG_22,157,2023
157003895,55,15,ORSE,45053,9,S,,F9,,FOREG_22,157,2022
157003896,50,15,ORSE,11133,1,S,93,F9,"CJD: Connected to 2022 sedling 45097 based on position and height, status updated from NEW to ALIVE",FOREG_22,157,2023
157003897,35,20,ORSE,45041,6,S,,D8,,FOREG_22,157,2021
157003898,35,22,ORSE,45052,6,S,,D8,,FOREG_22,157,2021
157008715,50,20,ORSE,11127,2,,109,F8,,FOREG_22,157,2023
157008753,25,15,ORSE,11179,2,,78,C9,,FOREG_22,157,2023
158003899,73,3,ORSE,38167,1,S,142,H10,,FOREG_22,158,2023
158003900,63,60,ORSE,38172,1,S,105,G4,,FOREG_22,158,2023
158003901,90,43,ACCI,37344,6,S,,J6,,FOREG_22,158,2020
158003902,69,91,ORSE,48398,1,S,80,G1,,FOREG_22,158,2023
158003903,12,43,ABAM,ABUNK_01,6,M,,B6,"plant missing, presumed dead",FOREG_22,158,2020
158003904,34,18,ABAM,ABUNK_02,6,G,,D9,"plant missing, presumed dead",FOREG_22,158,2020
158003905,55,19,ABAM,ABUNK_03,6,G,,F8,"plant missing, presumed dead",FOREG_22,158,2021
158003906,21,61,ABAM,ABUNK_04,6,M,,C4,"plant missing, presumed dead",FOREG_22,158,2020
158003907,46,41,CHME,CHME_01,6,G,,E6,"plant missing, presumed dead",FOREG_22,158,2021
158003908,24,60,PSME,PSME_01,6,S,,C4,"plant missing, presumed dead",FOREG_22,158,2020
158003909,25,33,PSME,PSME_02,6,S,,C7,"plant missing, presumed dead",FOREG_22,158,2020
158003910,42,53,ABAM,ABIES_5,6,G,,E5,"plant missing, presumed dead",FOREG_22,158,2021
158003911,74,8,ORSE,ORSE_01,6,S,,H10,"plant missing, presumed dead",FOREG_22,158,2020
158003912,73,10,ORSE,ORSE_02,6,M,,H9,"plant missing, presumed dead",FOREG_22,158,2021
158003913,21,9,PSME,PSME_03,6,S,,C10,"plant missing, presumed dead",FOREG_22,158,2021
158003914,68,91,ORSE,48354,1,S,90,G1,,FOREG_22,158,2023
158003915,50,88,CHME,CHME_02,6,S,,F2,"plant missing, presumed dead",FOREG_22,158,2022
158003916,57,81,CHME,CHME3,1,S,51,F2,TS,FOREG_22,158,2023
158003917,76,3,ORSE,ORSE_3,6,S,,H10,"no entry in 2023, assumed dead",FOREG_22,158,2023
158003918,70,20,CHME,CHME_4,6,S,,H8,"no entry in 2023, assumed dead",FOREG_22,158,2023
158003919,73,0,PSME,PSME_4,6,S,,H10,"no entry in 2023, assumed dead",FOREG_22,158,2023
158003920,71,0,PSME,PSME_5,6,S,,H10,"no entry in 2023, assumed dead",FOREG_22,158,2023
158003921,62,13,PSME,PSME_6,6,S,,G9,"no entry in 2023, assumed dead",FOREG_22,158,2023
158003922,65,15,PSME,PSME_7,6,S,,G9,"no entry in 2023, assumed dead",FOREG_22,158,2023
158003923,64,35,PSME,PSME_8,6,S,,G7,"no entry in 2023, assumed dead",FOREG_22,158,2023
158008758,51,90,PSME,PSME2301,2,,32,F1,TS,FOREG_22,158,2023
159003924,21,12,PSME,PSME_01,6,S,,C9,"plant missing, presumed dead",FOREG_22,159,2020
159003925,6,15,PSME,PSME_02,6,S,,A9,"plant missing, presumed dead",FOREG_22,159,2020
159003926,7,26,PSME,PSME_03,6,S,,A8,"plant missing, presumed dead",FOREG_22,159,2020
159003927,22,4,PSME,PSME_04,6,S,,C10,"plant missing, presumed dead",FOREG_22,159,2020
159003928,33,19,PSME,PSME_05,6,S,,D9,"plant missing, presumed dead",FOREG_22,159,2020
159003929,37,23,PSME,PSME_06,6,S,,D8,"plant missing, presumed dead",FOREG_22,159,2020
159003930,39,26,PSME,PSME_08,6,S,,D8,"plant missing, presumed dead",FOREG_22,159,2020
159003931,33,44,PSME,PSME_08,6,S,,D6,"plant missing, presumed dead",FOREG_22,159,2020
159003932,46,41,PSME,PSME_09,6,S,,E6,"plant missing, presumed dead",FOREG_22,159,2020
159003933,39,50,PSME,PSME_10,6,S,,D5,"plant missing, presumed dead",FOREG_22,159,2020
159003934,53,59,PSME,PSME_11,6,S,,F5,"plant missing, presumed dead",FOREG_22,159,2020
159003935,33,71,PSME,PSME_12,6,S,,D3,"plant missing, presumed dead",FOREG_22,159,2020
159003936,60,63,PSME,PSME_13,6,S,,G4,"plant missing, presumed dead",FOREG_22,159,2020
159003937,41,89,PSME,PSME_14,6,S,,E2,"plant missing, presumed dead",FOREG_22,159,2020
159003938,5,65,ABAM,ABAM_01,6,G,,A4,"plant missing, presumed dead",FOREG_22,159,2020
159003939,8,60,ABAM,45072,7,S,,A4,,FOREG_22,159,2022
159003940,36,89,ABAM,ABAM_03,6,G,,D2,"plant missing, presumed dead",FOREG_22,159,2020
159003941,75,74,ABAM,ABAM_04,6,S,,H3,"plant missing, presumed dead",FOREG_22,159,2020
159003942,69,37,ABAM,ABAM_05,6,G,,G7,"plant missing, presumed dead",FOREG_22,159,2020
159003943,69,29,ABAM,ABAM_06,6,G,,G8,"plant missing, presumed dead",FOREG_22,159,2020
159003944,88,30,ABAM,ABAM_07,6,G,,I7,"plant missing, presumed dead",FOREG_22,159,2020
159003945,98,29,ABAM,ABAM_08,6,G,,J8,"plant missing, presumed dead",FOREG_22,159,2020
159003946,3,40,CHME,CHME_1,6,S,,A6,"no entry in 2023, assumed dead",FOREG_22,159,2023
159003947,86,38,CHME,45098,1,S,157,I7,,FOREG_22,159,2023
159003948,21,31,CHUM,CHUM_03,6,G,,C7,"plant missing, presumed dead",FOREG_22,159,2020
159003949,30,26,PSME,PSME_15,6,S,,D8,"plant missing, presumed dead",FOREG_22,159,2021
159003950,41,57,CHUM,CHUM_04,6,S,,E5,"plant missing, presumed dead",FOREG_22,159,2021
159003951,29,81,PSME,PSME_16,6,S,,C2,"no entry in 2023, assumed dead",FOREG_22,159,2023
159003952,13,73,PSME,PSME_17,6,S,,B3,"no entry in 2023, assumed dead",FOREG_22,159,2023
159003953,45,58,PSME,PSME18,1,S,72,E5,TS,FOREG_22,159,2023
159003954,95,99,PSME,PSME_19,6,S,,J1,"no entry in 2023, assumed dead",FOREG_22,159,2023
159008947,65,85,CHME,CHME2301,2,,18,G2,TS,FOREG_22,159,2023
160003955,6,4,PSME,45168,6,S,,A10,,FOREG_22,160,2021
160003956,7,4,PSME,45162,6,S,,A10,,FOREG_22,160,2021
160003957,12,20,PSME,PSME_03,6,S,,B8,"plant missing, presumed dead",FOREG_22,160,2020
160003958,8,23,PSME,PSME_04,6,S,,A8,"plant missing, presumed dead",FOREG_22,160,2020
160003959,35,36,PSME,PSME_5,6,S,,D7,"plant missing, presumed dead",FOREG_22,160,2021
160003960,39,35,PSME,PSME_06,6,S,,D7,"plant missing, presumed dead",FOREG_22,160,2020
160003961,39,25,PSME,PSME_07,6,S,,D8,"plant missing, presumed dead",FOREG_22,160,2020
160003962,51,12,PSME,PSME_08,6,S,,F9,"plant missing, presumed dead",FOREG_22,160,2020
160003963,57,20,PSME,PSME_09,6,S,,F8,"plant missing, presumed dead",FOREG_22,160,2020
160003964,73,17,PSME,PSME_10,6,S,,H9,"plant missing, presumed dead",FOREG_22,160,2020
160003965,80,10,PSME,PSME_11,6,S,,I9,"plant missing, presumed dead",FOREG_22,160,2020
160003966,94,32,PSME,PSME_12,6,S,,J7,"plant missing, presumed dead",FOREG_22,160,2020
160003967,93,41,PSME,PSME_13,6,S,,J6,"plant missing, presumed dead",FOREG_22,160,2020
160003968,87,29,PSME,PSME_14,6,S,,I8,"plant missing, presumed dead",FOREG_22,160,2020
160003969,91,55,PSME,PSME_15,6,S,,J5,"plant missing, presumed dead",FOREG_22,160,2020
160003970,81,57,PSME,PSME_16,6,S,,I5,"plant missing, presumed dead",FOREG_22,160,2020
160003971,74,60,PSME,PSME_17,6,S,,H4,"plant missing, presumed dead",FOREG_22,160,2020
160003972,70,70,PSME,PSME_18,6,S,,H3,"plant missing, presumed dead",FOREG_22,160,2020
160003973,82,70,PSME,PSME_19,6,S,,I3,"plant missing, presumed dead",FOREG_22,160,2020
160003974,51,65,PSME,PSME_20,6,S,,F5,"plant missing, presumed dead",FOREG_22,160,2020
160003975,62,86,PSME,PSME_21,6,S,,G2,"plant missing, presumed dead",FOREG_22,160,2020
160003976,56,99,PSME,PSME_22,6,S,,F1,"plant missing, presumed dead",FOREG_22,160,2020
160003977,50,95,PSME,PSME_23,6,S,,F1,"plant missing, presumed dead",FOREG_22,160,2020
160003978,47,89,PSME,PSME_24,6,S,,E2,"plant missing, presumed dead",FOREG_22,160,2020
160003979,45,95,PSME,PSME_25,6,S,,E1,"plant missing, presumed dead",FOREG_22,160,2020
160003980,36,84,PSME,PSME_26,6,S,,D2,"plant missing, presumed dead",FOREG_22,160,2020
160003981,28,89,PSME,PSME_27,6,S,,C2,"plant missing, presumed dead",FOREG_22,160,2020
160003982,17,98,TSHE,TSHE_01,6,G,,B1,"plant missing, presumed dead",FOREG_22,160,2020
160003983,23,71,TSHE,TSHE_02,6,S,,C3,"plant missing, presumed dead",FOREG_22,160,2020
160003984,35,84,TSHE,TSHE_03,6,G,,D2,"plant missing, presumed dead",FOREG_22,160,2020
160003985,46,79,TSHE,TSHE_04,6,S,,E3,"plant missing, presumed dead",FOREG_22,160,2020
160003986,69,79,TSHE,TSHE_05,6,G,,G3,"plant missing, presumed dead",FOREG_22,160,2020
160003987,74,74,TSHE,TSHE_06,6,S,,H3,"plant missing, presumed dead",FOREG_22,160,2020
160003988,76,62,TSHE,TSHE_07,6,G,,H4,"plant missing, presumed dead",FOREG_22,160,2020
160003989,1,8,TSHE,TSHE_08,6,S,,A10,"plant missing, presumed dead",FOREG_22,160,2020
160003990,14,9,TSHE,TSHE_09,6,S,,B10,"plant missing, presumed dead",FOREG_22,160,2020
160003991,19,3,TSHE,TSHE_10,6,S,,B10,"plant missing, presumed dead",FOREG_22,160,2020
160003992,12,18,TSHE,TSHE_11,6,G,,B9,"plant missing, presumed dead",FOREG_22,160,2020
160003993,3,26,TSHE,TSHE_12,6,G,,A9,"plant missing, presumed dead",FOREG_22,160,2020
160003994,4,18,TSHE,TSHE_13,6,G,,A8,"plant missing, presumed dead",FOREG_22,160,2020
160003995,19,31,TSHE,TSHE_14,6,G,,B7,"plant missing, presumed dead",FOREG_22,160,2020
160003996,13,31,TSHE,TSHE_15,6,S,,B7,"plant missing, presumed dead",FOREG_22,160,2020
160003997,16,60,TSHE,TSHE_16,6,S,,B4,"plant missing, presumed dead",FOREG_22,160,2020
160003998,20,49,TSHE,TSHE_17,6,S,,C6,"plant missing, presumed dead",FOREG_22,160,2020
160003999,33,2,TSHE,TSHE_18,6,S,,D10,"plant missing, presumed dead",FOREG_22,160,2020
160004000,35,0,TSHE,TSHE_19,6,G,,D10,"plant missing, presumed dead",FOREG_22,160,2020
160004001,34,3,TSHE,TSHE_20,6,S,,D10,"plant missing, presumed dead",FOREG_22,160,2020
160004002,41,6,TSHE,TSHE_21,6,S,,E10,"plant missing, presumed dead",FOREG_22,160,2020
160004003,43,7,TSHE,TSHE_22,6,G,,E10,"plant missing, presumed dead",FOREG_22,160,2020
160004004,45,10,TSHE,TSHE_23,6,S,,E9,"plant missing, presumed dead",FOREG_22,160,2020
160004005,41,9,TSHE,TSHE_24,6,S,,E10,"plant missing, presumed dead",FOREG_22,160,2020
160004006,27,26,PSME,PSME_28,6,S,,C8,"plant missing, presumed dead",FOREG_22,160,2020
160004007,33,29,TSHE,TSHE_25,6,G,,D8,"plant missing, presumed dead",FOREG_22,160,2020
160004008,31,30,TSHE,TSHE_26,6,S,,D7,"plant missing, presumed dead",FOREG_22,160,2020
160004009,33,40,TSHE,TSHE_27,6,S,,D6,"plant missing, presumed dead",FOREG_22,160,2020
160004010,43,27,TSHE,TSHE_28,6,G,,E8,"plant missing, presumed dead",FOREG_22,160,2020
160004011,12,50,ORSE,38173,9,S,,B5,,FOREG_22,160,2022
160004012,19,49,ORSE,11589,1,S,45,B6,,FOREG_22,160,2023
160004013,31,71,ORSE,38160,1,S,330,D3,,FOREG_22,160,2023
160004014,35,58,ORSE,38113,6,S,,D5,HERBIVORY,FOREG_22,160,2022
160004015,38,52,ORSE,38197,6,S,,D5,"LDR MAY BE ALIVE, CHECK NEXT YR, NO LVS",FOREG_22,160,2022
160004016,59,42,ABAM,38176,1,S,170,F6,,FOREG_22,160,2023
160004017,98,18,ORSE,38168,1,S,92,J8,,FOREG_22,160,2023
160004018,96,16,ORSE,38150,7,S,,J9,,FOREG_22,160,2021
160004019,100,16,ORSE,ORSE_2,6,S,,J9,"plant missing, presumed dead",FOREG_22,160,2021
160004020,91,22,ORSE,38105,7,S,,J8,,FOREG_22,160,2021
160004021,90,23,ORSE,38139,7,S,,J8,,FOREG_22,160,2021
160004022,92,23,ORSE,38109,1,S,,J8,"CJD: no 2023 record, may have been missed",FOREG_22,160,2023
160004023,82,28,ORSE,ORSE_03,6,S,,I8,"plant missing, presumed dead",FOREG_22,160,2020
160004024,96,29,ORSE,37345,9,S,,J8,,FOREG_22,160,2022
160004025,47,58,CHUM,CHUM_01,6,G,,E5,"plant missing, presumed dead",FOREG_22,160,2020
160004026,30,78,VAME,38126,9,S,,D3,,FOREG_22,160,2022
160004027,36,77,VAME,38115,1,S,245,D3,,FOREG_22,160,2023
160004028,39,79,VAME,38122,7,S,,D3,,FOREG_22,160,2023
160004029,46,84,VAME,38123,9,S,,E2,,FOREG_22,160,2021
160004030,46,79,VAME,38155,1,S,150,E2,,FOREG_22,160,2023
160004031,49,82,VAME,38133,1,S,92,F2,Herbivory ,FOREG_22,160,2023
160004032,89,51,ORSE,11572,1,S,145,I5,,FOREG_22,160,2023
160004033,57,58,ORSE,11569,1,S,53,F4,,FOREG_22,160,2023
160004034,50,40,ORSE,11583,1,S,55,F6,,FOREG_22,160,2023
160004035,32,60,ORSE,11527,1,S,147,D3,,FOREG_22,160,2023
160004036,47,61,ORSE,11538,1,S,121,E4,,FOREG_22,160,2023
160004037,85,30,PSME,PSME_29,6,S,,I7,"no entry in 2023, assumed dead",FOREG_22,160,2023
160004038,30,40,PSME,PSME_30,6,S,,D4,"no entry in 2023, assumed dead",FOREG_22,160,2023
161004039,97,13,TSHE,TSHE_1,6,G,,J9,"plant missing, presumed dead",FOREG_22,161,2020
161004040,89,19,PSME,37889,6,S,,I9,,FOREG_22,161,2020
161004041,74,3,PSME,37856,7,S,,H10,,FOREG_22,161,2020
161004042,83,1,PSME,37832,7,S,,I10,B,FOREG_22,161,2020
161004043,65,1,PSME,37820,6,S,,G10,,FOREG_22,161,2020
161004044,49,9,PSME,37896,7,S,,E10,,FOREG_22,161,2020
161004045,44,1,PSME,37897,7,S,,E10,"EDT 2021_ 2020 cell corrected, TAG LIKELY SHIFTED TO G10",FOREG_22,161,2020
161004046,25,13,CHME,37817,6,S,,C9,,FOREG_22,161,2020
161004047,23,14,PSME,PSME_1,6,S,,C9,"plant missing, presumed dead",FOREG_22,161,2020
161004048,10,8,TSHE,TSHE_2,6,G,,B10,"plant missing, presumed dead",FOREG_22,161,2020
161004049,7,13,TSHE,TSHE_3,6,G,,A9,"plant missing, presumed dead",FOREG_22,161,2020
161004050,5,13,TSHE,TSHE_4,6,G,,A9,"plant missing, presumed dead",FOREG_22,161,2020
161004051,4,9,TSHE,TSHE_5,6,G,,A10,"plant missing, presumed dead",FOREG_22,161,2020
161004052,3,9,PSME,37829,7,S,,A10,,FOREG_22,161,2020
161004053,2,22,TSHE,TSHE_6,6,G,,A8,"plant missing, presumed dead",FOREG_22,161,2020
161004054,6,29,PSME,37813,7,S,,A8,,FOREG_22,161,2020
161004055,11,18,TSHE,TSHE_7,6,S,,B9,"plant missing, presumed dead",FOREG_22,161,2021
161004056,13,20,TSHE,TSHE_8,6,S,,B8,"plant missing, presumed dead",FOREG_22,161,2021
161004057,12,28,TSHE,TSHE_9,6,G,,B8,"plant missing, presumed dead",FOREG_22,161,2020
161004058,3,52,PSME,PSME_2,6,S,,A5,"plant missing, presumed dead",FOREG_22,161,2020
161004059,18,46,TSHE,TSHE_10,6,G,,B6,"plant missing, presumed dead",FOREG_22,161,2020
161004060,17,60,TSHE,TSHE_11,6,S,,B4,"plant missing, presumed dead",FOREG_22,161,2021
161004061,18,60,TSHE,TSHE_12,6,S,,B4,"plant missing, presumed dead",FOREG_22,161,2021
161004062,20,29,PSME,PSME_3,6,S,,C8,"plant missing, presumed dead",FOREG_22,161,2020
161004063,9,68,TSHE,TSHE_13,6,G,,A4,"plant missing, presumed dead",FOREG_22,161,2020
